latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-14.80075,31.48953,331.19,0.53,0.5,2026-06-15,1206,SNPP,SNPP,l,2.0NRT,301.3,3.7,D
-14.96307,30.66131,335.91,0.47,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.72,4.23,D
-14.6203,32.46657,330.58,0.62,0.54,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,299.37,4.1,D
-14.6214,32.46077,332.23,0.62,0.54,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300,4.1,D
-14.8023,31.49197,333.04,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,299.17,2.67,D
-14.92211,30.81217,332.89,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.64,4.51,D
-14.88042,31.01546,342.98,0.5,0.49,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.42,8.7,D
-14.612,32.37504,329.9,0.61,0.54,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,298.67,4.43,D
-14.73397,31.72918,346.44,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.66,7.08,D
-14.73493,31.72405,341.02,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.37,5.5,D
-14.72924,31.72831,331.43,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.81,7.08,D
-14.73116,31.71807,339.56,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.04,5.5,D
-14.73213,31.71294,348.04,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303.32,12.89,D
-14.59554,32.40759,343.61,0.62,0.54,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.91,8.64,D
-14.7216,31.74291,331.22,0.56,0.51,2026-06-15,1206,SNPP,SNPP,l,2.0NRT,301.92,6.63,D
-14.72258,31.73775,339.78,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.97,6.63,D
-14.89672,30.77581,339.62,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,299.33,3.75,D
-14.7141,31.73083,345.6,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.31,5.23,D
-14.76155,31.47856,337.97,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303.36,4.91,D
-14.741,31.56231,339.22,0.54,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,299.96,5.52,D
-14.5453,32.4813,330.78,0.62,0.54,2026-06-15,1206,SNPP,SNPP,l,2.0NRT,302.26,7.64,D
-14.73466,31.49369,341.3,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.56,6.75,D
-14.69753,31.66371,344.24,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,304.93,6.53,D
-14.68322,31.68758,346.56,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.83,7.77,D
-14.71431,31.47417,341.11,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.86,11.62,D
-14.71525,31.46924,339.35,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.9,5.95,D
-14.83292,30.82319,334.98,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.51,6.48,D
-14.66636,31.6737,345.45,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.53,14.02,D
-14.66734,31.66862,330.82,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.53,8.82,D
-14.68202,31.59232,338.61,0.54,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.56,7.02,D
-14.66164,31.67285,346.96,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.47,14.02,D
-14.66263,31.66775,340.4,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303.43,8.82,D
-14.82568,30.81282,340.35,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.31,4.31,D
-14.65223,31.67109,348.76,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,311.63,63.02,D
-14.71285,31.47017,341.86,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303.71,10.17,D
-14.66543,31.67516,334.5,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.04,7.59,D
-14.66637,31.67008,353.87,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303,15.95,D
-14.6805,31.59358,346.06,0.54,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.68,5.83,D
-14.82399,30.80851,340.9,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.08,4.64,D
-14.66166,31.6692,367,0.55,0.51,2026-06-15,1206,SNPP,SNPP,h,2.0NRT,302.67,15.95,D
-14.66072,31.6743,332.01,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,298.17,7.59,D
-14.65129,31.67254,341.4,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.2,35.35,D
-14.82516,30.72634,333.78,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,299.43,2.5,D
-14.7978,30.82629,333.54,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.53,5.27,D
-14.79578,30.81222,330.19,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.43,2.69,D
-14.8023,30.77656,331.72,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.19,4.55,D
-14.6286,31.68953,367,0.55,0.51,2026-06-15,1206,SNPP,SNPP,h,2.0NRT,304.53,27.72,D
-14.61785,31.74685,340.87,0.56,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303.8,8.73,D
-14.61883,31.74164,338.68,0.56,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303.93,8.73,D
-14.62956,31.68439,336.43,0.55,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.88,5.24,D
-14.78284,30.83267,330.17,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.72,6.57,D
-14.78365,30.82827,339.69,0.48,0.48,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.87,5.89,D
-14.60956,31.71276,339.84,0.56,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,304.48,5.74,D
-14.65356,31.42749,345.8,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,303.44,5.48,D
-14.6545,31.4225,333.18,0.53,0.5,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,302.98,5.48,D
-14.60034,31.5305,337.26,0.54,0.51,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.94,4.63,D
-14.48302,31.78241,335.92,0.56,0.52,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,301.93,10.27,D
-13.58094,36.23717,338.91,0.57,0.69,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,293.68,4.71,D
-14.32652,32.52065,337.11,0.63,0.54,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,297.6,4.64,D
-13.54441,36.25204,328.89,0.57,0.69,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,295.27,4.42,D
-14.27499,32.65104,349.08,0.32,0.55,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,300.58,4.44,D
-13.43599,36.25761,339.15,0.58,0.69,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,295.3,4.58,D
-13.43573,36.25665,342.63,0.58,0.69,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,295.43,7.62,D
-13.51919,34.9498,333.81,0.47,0.64,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,297.19,11.92,D
-13.51326,34.94859,367,0.47,0.64,2026-06-15,1206,SNPP,SNPP,h,2.0NRT,299.59,11.92,D
-13.51416,34.94423,350.47,0.47,0.64,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,296.49,12.5,D
-13.48974,35.0029,335.58,0.48,0.64,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,295.65,2.8,D
-13.4873,35.00293,334.27,0.48,0.64,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,294.88,3.1,D
-13.39408,35.00408,326.66,0.48,0.65,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,295.81,4.3,D
-19.23147,34.20455,326.65,0.33,0.55,2026-06-15,1206,SNPP,SNPP,n,2.0NRT,296.21,1.5,D
-12.61486,37.04757,333.71,0.67,0.74,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,290.12,6.59,D
-12.20901,37.94146,328.13,0.78,0.78,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,294.9,3.72,D
-12.1671,37.70634,327.1,0.75,0.77,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,295,4.97,D
-12.57719,34.87722,325.63,0.49,0.65,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,293.46,1.77,D
-12.54318,34.98358,329.52,0.5,0.65,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,295.9,7.69,D
-12.54409,34.97908,327.55,0.49,0.65,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,294.74,4.1,D
-12.61507,37.05037,336.9,0.67,0.74,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,293.02,6.18,D
-11.63371,35.08567,336.3,0.52,0.67,2026-06-15,1208,SNPP,SNPP,n,2.0NRT,292.82,4.95,D
-14.57733,37.26263,303.2,0.55,0.43,2026-06-15,2314,SNPP,SNPP,n,2.0NRT,289.59,0.89,N
-14.81444,37.17012,298.27,0.55,0.43,2026-06-15,2314,SNPP,SNPP,n,2.0NRT,286.63,0.71,N
-14.81183,37.17205,298.41,0.55,0.43,2026-06-15,2314,SNPP,SNPP,n,2.0NRT,287.32,0.37,N
-13.91095,35.47186,300.29,0.44,0.39,2026-06-15,2314,SNPP,SNPP,n,2.0NRT,283.25,1.01,N
-15.46762,33.08221,302.48,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,288.72,0.92,N
-14.48886,31.81215,315.38,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,282.21,1.36,N
-14.70862,31.70445,319.45,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,283.07,1.61,N
-14.96651,30.738,301.06,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,288.58,0.5,N
-14.97332,30.73681,312.43,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,289.54,1.5,N
-14.96358,30.65673,319.3,0.41,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,290.41,1.19,N
-14.96422,30.66057,307.32,0.41,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,289.98,1.19,N
-14.97673,30.73621,299.93,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,288.86,0.65,N
-14.96699,30.65611,308.24,0.41,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,289.24,1.19,N
-15.46426,33.08273,301.82,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,288.76,0.82,N
-15.55561,32.48029,300.1,0.38,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,290.01,0.18,N
-15.40966,30.83954,298.65,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,288.63,0.51,N
-15.64533,32.21062,304.69,0.38,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,290.37,0.65,N
-15.47643,31.09794,297.15,0.39,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,284.81,0.22,N
-15.4798,31.09735,295.89,0.39,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,284.23,0.22,N
-15.47207,30.43626,298.05,0.41,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,286.31,0.73,N
-15.8873,33.0219,302.17,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,287.68,0.46,N
-16.11894,33.75934,307.49,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,292.95,1.73,N
-16.11951,33.7631,304.89,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,293.17,1.24,N
-16.12292,33.76256,306.3,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,292.64,1.24,N
-15.75482,31.32896,315.64,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,288.4,1.23,N
-15.75699,31.32108,301.1,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,286.56,0.77,N
-15.75758,31.32473,314.68,0.39,0.36,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,287.63,0.77,N
-16.13308,33.71453,304.43,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,293.84,1.94,N
-16.19356,33.84143,313.14,0.41,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,293.64,1.94,N
-16.19413,33.84523,306.11,0.41,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,290.91,0.78,N
-16.20497,33.8474,300.42,0.41,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,289.41,0.82,N
-16.35676,33.53698,298.68,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,286.78,0.49,N
-19.5133,32.91733,295.29,0.4,0.37,2026-06-15,2316,SNPP,SNPP,n,2.0NRT,281.26,0.4,N
-24.55542,32.04111,309.32,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,286.31,1.03,N
-24.91091,32.04168,311.34,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,289.67,1.38,N
-24.92126,32.03985,312.8,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,289.52,1.65,N
-24.95685,32.03119,307.02,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,289.12,3.65,N
-24.9603,32.03061,345.8,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,291.87,3.65,N
-24.96376,32.03003,331.9,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,290.99,5.65,N
-24.96721,32.02945,346.32,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,291.37,5.65,N
-24.97067,32.02887,318.56,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,288.58,1.48,N
-24.97126,32.033,301.18,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,288.28,0.9,N
-25.21262,33.35091,305.66,0.46,0.39,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,286.09,1.6,N
-24.94421,32.02737,330.11,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,289.4,1.71,N
-24.94076,32.02794,309.55,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,289,1.71,N
-24.94015,32.02377,311.83,0.41,0.37,2026-06-15,2318,SNPP,SNPP,n,2.0NRT,289.12,2,N
-13.72346,40.35476,333.38,0.71,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,293.1,9.98,D
-13.70538,40.47726,331.56,0.7,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,292.5,4.5,D
-12.33824,40.35181,332.27,0.68,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,292.56,5.67,D
-12.21438,40.28019,325.12,0.69,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,291.75,3.15,D
-12.19904,40.35649,327.36,0.68,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,292.3,4.16,D
-12.1949,40.33001,326.6,0.68,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,293.02,7.63,D
-12.10627,40.31797,329.07,0.68,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,292.44,3.51,D
-12.0952,40.29071,326.12,0.69,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,291.29,3.43,D
-12.08123,39.51454,350.56,0.77,0.77,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,292.36,13.23,D
-11.74038,40.01422,335.59,0.71,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,291.99,5.92,D
-11.73599,40.01579,331.76,0.71,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,292.11,8.34,D
-10.81712,40.42475,326.76,0.65,0.73,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,289.79,4.47,D
-14.95583,39.97524,327.8,0.77,0.78,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,294.41,4.1,D
-14.94852,39.97479,328.55,0.77,0.78,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,296.09,5.78,D
-14.65941,40.73774,328.5,0.69,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,294.51,2.7,D
-12.56482,40.20355,325.78,0.7,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,291.52,2.83,D
-12.33981,40.35027,348.32,0.68,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,293.15,10.02,D
-13.56582,40.41218,367,0.7,0.75,2026-06-16,1009,SNPP,SNPP,h,2.0NRT,295.28,25.42,D
-13.51617,40.41303,327.68,0.7,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,292.73,7.99,D
-13.41315,40.35217,328.86,0.7,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,290.86,4.8,D
-13.29339,40.41445,326.79,0.7,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,293.81,7.85,D
-13.31567,40.41454,327.74,0.69,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,293.4,3.75,D
-13.29467,40.41271,335.59,0.69,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,294.61,7.5,D
-13.21224,40.39029,330.51,0.7,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,295.4,5.58,D
-13.20317,40.40994,331.08,0.69,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,294.35,3.48,D
-13.1962,40.409,336.07,0.69,0.75,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,294.21,4.7,D
-13.1983,40.40731,346.19,0.69,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,294.44,6.5,D
-12.6966,40.46301,367,0.68,0.74,2026-06-16,1009,SNPP,SNPP,h,2.0NRT,295.5,20.45,D
-12.64353,40.50254,339.3,0.67,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,293.81,5.02,D
-12.64301,40.50504,326.9,0.67,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,293.45,6.52,D
-12.60645,40.45553,328.49,0.68,0.74,2026-06-16,1009,SNPP,SNPP,n,2.0NRT,294.01,3.49,D
-26.69894,32.77972,351.38,0.39,0.36,2026-06-16,1145,SNPP,SNPP,n,2.0NRT,296.44,10.16,D
-26.69831,32.78365,346.15,0.39,0.36,2026-06-16,1145,SNPP,SNPP,n,2.0NRT,292.73,10.16,D
-16.11451,39.7531,329.78,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.22,4.8,D
-23.84205,34.62698,326.93,0.46,0.39,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,300.77,1.57,D
-23.84203,34.62838,330.35,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.36,2.39,D
-23.25695,35.43351,332.13,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.41,4.24,D
-22.31918,35.48009,345.6,0.54,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.15,6.73,D
-21.72515,33.24184,342.95,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.49,5.85,D
-21.72164,33.24116,342.36,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.13,6.48,D
-21.7167,33.24884,333.38,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.75,3.57,D
-21.67604,33.06155,332.9,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.95,2.74,D
-21.08551,32.70362,346.79,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.41,8.85,D
-20.75705,32.87331,334.03,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.93,1.97,D
-20.3093,34.24017,327.08,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.1,1.81,D
-19.90434,34.46653,332.14,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.34,3.76,D
-19.95406,33.81114,326.43,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.56,3.1,D
-19.95038,33.81046,333.08,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.61,3.1,D
-19.89314,33.98539,331.57,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.91,4.25,D
-19.77672,34.46417,329.45,0.52,0.41,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,302.03,6.39,D
-19.76662,34.49818,328.55,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.58,3.16,D
-19.74752,34.49438,342.27,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.7,5.73,D
-19.74843,34.48941,335.04,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.2,5.73,D
-19.7437,34.49364,335.34,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.35,5.73,D
-19.74521,34.49617,327.09,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.17,7,D
-19.74609,34.49119,355.72,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.34,7,D
-19.74139,34.49541,333.11,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.27,3.34,D
-19.74227,34.49042,333.78,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.91,3.34,D
-19.72054,34.36832,327.83,0.51,0.41,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,299.34,1.54,D
-19.69618,34.46066,332.59,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.63,4.67,D
-19.8925,33.29902,332.55,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.78,1.87,D
-19.67799,34.45194,330.87,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.05,3.53,D
-19.67751,34.41081,337.18,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.83,8.21,D
-19.62184,34.4478,328.18,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.11,2.67,D
-19.72132,33.09675,339.75,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.37,5.57,D
-19.58484,33.41353,339.59,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.99,4.26,D
-19.58122,33.41285,331.3,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.5,3.31,D
-19.41673,34.33555,339.58,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.07,5.79,D
-19.41293,34.33479,344.2,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.81,14.55,D
-19.39831,34.37274,341.28,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.89,17.81,D
-19.39449,34.37198,341.81,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.66,17.81,D
-19.29983,34.24865,335.57,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.57,17.29,D
-19.29604,34.2479,337.72,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.48,6.51,D
-19.45718,33.13509,333.03,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,294.18,2.63,D
-19.25404,34.21943,336.21,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301,3.81,D
-19.25025,34.21869,327.12,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.44,3.81,D
-19.25135,34.22065,340.86,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.21,8.13,D
-19.1852,34.41718,328.34,0.52,0.42,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,298.44,4.74,D
-19.18609,34.41218,336.08,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.46,4.74,D
-19.18225,34.41142,339.31,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.38,6.17,D
-19.21809,34.20904,332.18,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.44,6,D
-19.21982,34.19923,335.54,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.58,5.08,D
-19.14403,34.18451,326.4,0.51,0.41,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,298.6,2.15,D
-19.11318,34.23109,346.39,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.09,8.56,D
-19.09322,34.16641,335.9,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.95,5.47,D
-19.07079,34.18218,332.42,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.39,7.06,D
-19.04186,33.19736,332.64,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.53,2.57,D
-18.93279,32.86758,330.71,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.12,2.19,D
-18.45514,34.81336,332.67,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.9,4.23,D
-18.75765,33.00201,335.9,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.34,6.76,D
-17.9548,36.89146,331.77,0.51,0.5,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.67,3.73,D
-18.1807,34.97044,339.74,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.25,8.03,D
-18.0668,34.60524,332.02,0.56,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.25,10.81,D
-18.2315,33.14821,330.73,0.47,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.12,3.51,D
-18.07092,33.63617,338.1,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,294.94,6.1,D
-17.66854,35.14038,340.89,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.17,8.43,D
-17.66926,35.13655,354.46,0.4,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.31,10.18,D
-17.66997,35.13274,341.96,0.4,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.27,10.18,D
-17.67037,35.14056,334.13,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.44,6.72,D
-17.67105,35.13673,355.91,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.93,9.95,D
-17.67175,35.1329,343.34,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.2,9.95,D
