DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2026/01/31 10:51:00,NPP-375D,Mozambique,Manica,Sussundenga,,,,,9.3,-19.66818,33.40011
2026/01/31 10:51:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.4,-18.62907,35.46567
2026/01/31 10:51:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,4.2,-16.6107,35.43866
2026/01/31 10:51:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.9,-17.38781,35.49021
2026/01/31 10:51:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,5.0,-20.49964,32.84395
2026/01/31 10:51:00,NPP-375D,Mozambique,Tete,Moatize,,,,,16.3,-16.19932,33.84276
2026/01/31 10:51:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,4.6,-17.0953,35.63446
2026/01/31 10:51:00,NPP-375D,Mozambique,Manica,Barue,,,,,3.8,-18.17669,33.0559
2026/01/31 12:31:00,NPP-375,Mozambique,Manica,Mossurize,,,,,7.6,-20.5202,32.83537
2026/01/31 12:31:00,NPP-375,Mozambique,Gaza,Massingir,,,,,5.4,-23.84526,32.03633
2026/01/31 23:41:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.5,-16.19814,33.84235
2026/01/31 23:41:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.8,-16.1335,33.71814
2026/01/31 23:41:00,NPP-375,Mozambique,Tete,Changara,,,,,0.5,-15.88755,33.0232
2026/01/31 23:41:00,NPP-375,Mozambique,Tete,Moatize,,,,,0.9,-16.20901,33.84114
2026/01/31 23:41:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.6,-16.12823,33.76801
2026/02/01 10:32:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,4.6,-21.41232,35.13102
2026/02/01 10:32:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,5.1,-22.60085,35.36969
2026/02/01 10:32:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,44.7,-22.33525,35.43068
2026/02/01 10:32:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,8.1,-21.40779,35.12877
2026/02/01 10:32:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,40.4,-22.3348,35.43622
2026/02/01 10:32:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,61.8,-22.33521,35.43214
2026/02/01 10:34:00,NPP-375D,Mozambique,Zambezia,Namarroi,,,,,3.8,-15.9487,36.82898
2026/02/01 10:34:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,5.9,-18.81916,35.97912
2026/02/01 10:34:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,5.4,-18.81866,35.97841
2026/02/01 10:34:00,NPP-375D,Mozambique,Zambezia,Chinde,,,,,5.6,-18.08648,36.51896
2026/02/01 10:34:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,4.2,-17.78548,35.48043
2026/02/01 10:34:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,5.8,-19.23172,35.44691
2026/02/01 12:12:00,NPP-375,Mozambique,Inhambane,Massinga,,,,,4.8,-22.7554,35.33675
2026/02/01 12:12:00,NPP-375,Mozambique,Maputo,Manhiça,,,,,11.3,-25.4615,32.87926
2026/02/01 12:12:00,NPP-375,Mozambique,Inhambane,Morrumbene,,,,,3.7,-23.48383,34.98668
2026/02/01 12:12:00,NPP-375,Mozambique,Inhambane,Vilanculos,,,,,3.4,-22.65989,35.20185
2026/02/01 12:12:00,NPP-375,Mozambique,Inhambane,Massinga,,,,,17.5,-23.11478,35.28159
2026/02/01 12:12:00,NPP-375,Mozambique,Inhambane,Vilanculos,,,,,4.0,-22.28078,35.49993
2026/02/01 12:12:00,NPP-375,Mozambique,Inhambane,Massinga,,,,,2.7,-23.35331,35.35444
2026/02/01 12:12:00,NPP-375,Mozambique,Inhambane,Massinga,,,,,4.6,-22.75611,35.3379
2026/02/01 12:14:00,NPP-375,Mozambique,Manica,Mossurize,,,,,6.1,-20.51268,32.85562
2026/02/01 12:14:00,NPP-375,Mozambique,Manica,Gondola,,,,,4.1,-19.33194,33.50991
2026/02/01 12:14:00,NPP-375,Mozambique,Manica,Mossurize,,,,,6.1,-20.51809,32.85736
2026/02/01 12:14:00,NPP-375,Mozambique,Sofala,Gorongosa,,,,,2.1,-18.79605,34.00177
2026/02/01 12:14:00,NPP-375,Mozambique,Sofala,Gorongosa,,,,,3.4,-18.75794,34.14603
2026/02/01 12:14:00,NPP-375,Mozambique,Sofala,Gorongosa,,,,,4.3,-18.79622,34.00315
2026/02/01 12:14:00,NPP-375,Mozambique,Tete,Moatize,,,,,7.0,-16.18001,33.67019
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.4,-16.19861,33.84239
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,3.2,-16.11999,33.7603
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.2,-16.21051,33.84073
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,4.3,-16.11894,33.75895
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,3.5,-16.12929,33.76936
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,3.2,-16.12818,33.76802
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.4,-16.19464,33.84294
2026/02/01 23:24:00,NPP-375,Mozambique,Tete,Moatize,,,,,4.0,-16.13385,33.72006
2026/02/01 23:26:00,NPP-375,Mozambique,Maputo,Matutuíne,,,,,0.8,-26.79424,32.67247
2026/02/01 23:26:00,NPP-375,Mozambique,Maputo,Matutuíne,,,,,0.5,-26.79474,32.67678
2026/02/01 23:26:00,NPP-375,Mozambique,Maputo,Matutuíne,,,,,1.1,-26.79302,32.67511
2026/02/02 11:51:00,NPP-375D,Mozambique,Maputo,Matutuíne,,,,,4.2,-26.79522,32.84853
2026/02/02 11:51:00,NPP-375D,Mozambique,Maputo,Matutuíne,,,,,5.1,-26.80394,32.66605
2026/02/02 11:51:00,NPP-375D,Mozambique,Maputo,Matutuíne,,,,,4.0,-26.80308,32.67083
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,7.0,-23.14648,35.28651
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,2.3,-23.09958,35.46563
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,7.0,-23.1475,35.28156
2026/02/02 11:53:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,7.3,-20.51413,32.86792
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Zavala,,,,,3.3,-24.6855,34.80433
2026/02/02 11:53:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,8.4,-20.17449,33.12328
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,17.7,-21.69214,35.22517
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Mabote,,,,,8.1,-21.92798,33.99576
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,1.4,-23.0652,35.38401
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,16.6,-23.14754,35.28294
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,5.8,-22.06295,35.17353
2026/02/02 11:53:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,8.1,-20.51986,32.86013
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Jangamo,,,,,9.0,-24.19211,35.42934
2026/02/02 11:53:00,NPP-375D,Mozambique,Maputo,Manhiça,,,,,3.3,-25.32992,33.13421
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,2.8,-22.51613,35.2882
2026/02/02 11:53:00,NPP-375D,Mozambique,Maputo,Manhiça,,,,,7.8,-25.42654,32.89283
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.8,-22.30481,35.49282
2026/02/02 11:53:00,NPP-375D,Mozambique,Inhambane,Mabote,,,,,4.8,-21.92882,33.99144
2026/02/02 11:53:00,NPP-375D,Mozambique,Maputo,Manhiça,,,,,3.5,-25.4171,32.90128
2026/02/02 11:55:00,NPP-375D,Mozambique,Tete,Moatize,,,,,18.7,-16.16849,33.77163
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,6.0,-19.59824,34.31011
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Milange,,,,,2.4,-16.32412,35.34705
2026/02/02 11:55:00,NPP-375D,Mozambique,Tete,Changara,,,,,2.4,-16.62882,32.94307
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.7,-17.1586,35.3371
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,5.9,-16.59275,35.40959
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,4.6,-16.50957,35.36462
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.1,-16.50996,35.36464
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,7.7,-18.8362,34.07583
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,2.9,-17.97965,35.4561
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Chinde,,,,,4.2,-18.22202,36.66804
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,16.6,-19.60183,34.31604
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,6.0,-19.74964,34.2837
2026/02/02 11:55:00,NPP-375D,Mozambique,Tete,Zumbu,,,,,13.3,-15.70244,31.08523
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.6,-16.76311,36.1796
2026/02/02 11:55:00,NPP-375D,Mozambique,Manica,Sussundenga,,,,,15.7,-19.66833,33.33919
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,1.5,-17.32657,35.47369
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,3.4,-19.75774,34.24282
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,2.6,-18.81491,33.92104
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.5,-16.76255,36.17828
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,15.7,-19.6028,34.31108
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.7,-17.56295,35.61939
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Milange,,,,,3.7,-16.47688,35.82253
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,3.6,-19.02892,34.03461
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.0,-17.43298,35.59102
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.7,-17.43303,35.59188
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,6.5,-19.7195,34.19612
2026/02/02 11:55:00,NPP-375D,Mozambique,Tete,Magoe,,,,,3.1,-15.89396,30.60069
2026/02/02 11:55:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,7.1,-19.74991,34.28172
2026/02/02 11:55:00,NPP-375D,Mozambique,Manica,Tambara,,,,,7.9,-16.79093,34.1671
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Lugela,,,,,2.7,-16.40092,36.39151
2026/02/02 11:55:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.0,-16.59797,35.40968
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,3.4,-16.12962,33.76892
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.9,-16.2013,33.84229
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.4,-16.13553,33.71987
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Changara,,,,,1.0,-15.88774,33.02312
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,2.7,-16.1974,33.83925
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,2.1,-16.13496,33.71627
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.9,-16.19464,33.84341
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.9,-16.12125,33.75926
2026/02/02 23:05:00,NPP-375,Mozambique,Inhambane,Inhassoro,,,,,0.8,-21.74923,35.06044
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.9,-16.12182,33.76286
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.3,-16.2113,33.84059
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,2.2,-16.20073,33.83868
2026/02/02 23:05:00,NPP-375,Mozambique,Manica,Manica,,,,,0.6,-19.0416,33.19882
2026/02/02 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.9,-16.11792,33.75983
2026/02/03 11:34:00,NPP-375D,Mozambique,Inhambane,Zavala,,,,,2.7,-24.63046,34.6513
2026/02/03 11:34:00,NPP-375D,Mozambique,Inhambane,Zavala,,,,,6.4,-24.71234,34.49533
2026/02/03 11:34:00,NPP-375D,Mozambique,Gaza,Bilene,,,,,5.2,-25.00561,33.35715
2026/02/03 11:34:00,NPP-375D,Mozambique,Inhambane,Homoine,,,,,2.6,-23.86382,35.00602
2026/02/03 11:34:00,NPP-375D,Mozambique,Gaza,Bilene,,,,,6.3,-25.22623,33.30722
2026/02/03 11:34:00,NPP-375D,Mozambique,Maputo,Matutuíne,,,,,6.1,-26.80814,32.67954
2026/02/03 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,7.2,-23.14942,35.24937
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Maringue,,,,,6.6,-18.10875,34.38383
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,4.2,-18.9353,34.10634
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,3.0,-19.19606,34.46509
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Govuro,,,,,3.0,-21.37482,34.88041
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.7,-16.73277,36.25559
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,4.6,-16.6777,35.89301
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,3.7,-18.93879,34.10701
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,2.2,-19.83821,34.21605
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.2,-19.40743,35.3854
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,9.9,-18.94674,35.04273
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,9.1,-18.34417,35.69867
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,2.0,-23.03206,35.429
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,2.8,-20.53977,32.84752
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,3.7,-19.17963,35.53543
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Inhassunge,,,,,3.4,-18.1314,36.71181
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Caia,,,,,3.4,-17.7351,35.28677
2026/02/03 11:36:00,NPP-375D,Mozambique,Tete,Mutarara,,,,,2.4,-17.55311,35.1983
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,19.3,-22.99649,35.46632
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,4.1,-18.47657,34.10262
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,3.3,-18.19089,33.00467
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,4.0,-20.60344,32.7708
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.6,-22.49422,35.43639
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,3.9,-18.61818,33.92424
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,8.5,-17.47387,35.57779
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Gondola,,,,,4.3,-19.24049,33.51373
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,2.9,-18.05143,33.09087
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,3.6,-18.58062,34.04273
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,4.7,-18.59573,36.06861
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,2.6,-18.18791,33.2185
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.9,-16.81481,35.95985
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,8.1,-17.24091,35.73263
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,5.0,-18.17164,33.31913
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Gondola,,,,,3.8,-18.86106,33.92289
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,4.9,-17.69235,35.56983
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,3.3,-17.85162,35.52871
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,8.0,-17.44129,35.6652
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,3.7,-21.51759,35.10327
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,4.2,-17.53986,35.49473
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,25.1,-22.49219,35.43736
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,6.3,-17.47767,35.71167
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.9,-17.05501,35.98966
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,3.2,-18.53738,33.91358
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,3.6,-18.5283,33.90355
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Gondola,,,,,6.5,-19.2043,33.65236
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Mabote,,,,,6.5,-21.89483,34.08379
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,2.0,-20.3432,32.9165
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mocuba,,,,,2.6,-16.82776,36.4467
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Gondola,,,,,2.4,-19.34412,33.60544
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Chinde,,,,,4.2,-18.28239,36.51958
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,2.9,-18.75821,35.92242
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.0,-18.91107,35.56532
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Gondola,,,,,2.7,-18.9989,33.76944
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,5.2,-17.2411,35.93378
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mocuba,,,,,2.8,-16.7395,36.26441
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,3.5,-18.48434,34.64012
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,3.0,-20.27266,32.96172
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Maringue,,,,,6.0,-18.13485,34.69469
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,11.4,-19.26702,35.43583
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,2.5,-20.29106,32.9108
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Machaze,,,,,4.3,-21.32851,32.65243
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,4.0,-20.6001,32.77021
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,3.0,-19.1996,34.46575
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,6.7,-19.28549,35.22263
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,2.5,-18.05312,33.31858
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,7.2,-17.21161,35.87774
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,4.3,-21.91489,35.27456
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,5.1,-17.92675,35.62676
2026/02/03 11:36:00,NPP-375D,Mozambique,Tete,Mutarara,,,,,5.4,-17.17625,35.18282
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,6.6,-18.12616,33.08055
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,4.4,-17.62017,35.43366
2026/02/03 11:36:00,NPP-375D,Mozambique,Tete,Mutarara,,,,,4.6,-17.56052,35.15629
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,3.5,-18.9582,35.42913
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.8,-17.52242,35.75164
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Gondola,,,,,2.3,-19.598,33.74434
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,3.7,-18.83162,34.03396
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.2,-19.10799,35.57009
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,3.6,-19.64936,34.26515
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Nhamatanda,,,,,5.0,-19.6493,34.26544
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,2.8,-18.11319,36.69665
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,1.6,-17.76095,35.53783
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,7.6,-17.43145,35.7673
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,3.8,-19.2928,35.22404
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,3.4,-17.21518,35.87538
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,4.8,-17.43206,35.76547
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,3.8,-19.29202,35.22855
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,1.9,-20.05964,33.00527
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,2.0,-19.49385,34.6701
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,2.6,-18.76409,33.96284
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,6.2,-20.34366,32.87028
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,9.3,-17.69474,35.56794
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,6.6,-18.9055,35.92851
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,1.9,-20.53827,32.78254
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mocuba,,,,,4.8,-16.72281,36.31044
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,6.0,-17.94992,33.22057
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,2.8,-19.56721,35.04448
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,2.9,-18.05081,33.09473
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,1.9,-19.00728,35.43377
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,4.4,-17.54276,35.81813
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,5.2,-16.76128,36.07537
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,3.5,-18.18198,35.82167
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,3.8,-19.28835,35.22785
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Barue,,,,,4.8,-18.12676,33.07686
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.2,-22.28542,35.26916
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Chinde,,,,,5.0,-18.2843,36.51689
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,4.9,-17.69616,35.57054
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,3.4,-17.54281,35.82101
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Macossa,,,,,4.8,-17.71809,34.14928
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,4.9,-19.26333,35.43511
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,5.1,-17.92295,35.62601
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Sussundenga,,,,,2.1,-19.69195,33.46813
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Mocuba,,,,,2.9,-16.74327,36.42932
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.5,-19.10699,35.57244
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,4.2,-19.78107,34.19284
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Gorongosa,,,,,4.9,-18.76757,33.9635
2026/02/03 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.8,-17.20524,35.97527
2026/02/03 11:36:00,NPP-375D,Mozambique,Manica,Macossa,,,,,5.9,-17.72023,34.14932
2026/02/03 11:36:00,NPP-375D,Mozambique,Tete,Mutarara,,,,,2.8,-17.49329,35.2759
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,20.0,-22.49067,35.43568
2026/02/03 11:36:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,6.5,-22.21057,35.23689
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,3.5,-18.18466,35.82006
2026/02/03 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,2.8,-19.56359,35.04379
